Gene	DNA	RNA
TOBG-MED-587_1058	7.0454760270082	2.13968898326463
TOBG-MED-587_1059	13.7174153967933	5.95133722098889
TOBG-MED-587_1060	9.1698752870603	27.8486237898182
TOBG-MED-587_1070	15.0784978569653	24.4228934993552
TOBG-MED-587_1071	2.45655145726973	10.4446576749543
TOBG-MED-587_1072	24.5990511113631	2.49021823649569
TOBG-MED-587_1073	11.1021595434834	14.8354406214891
TOBG-MED-587_1084	6.00626831302449	10.9445091493986
TOBG-MED-587_1088	11.2617530869209	2.28010607279137
TOBG-MED-587_1091	7.93779953263149	6.42849289245143
TOBG-MED-587_1095	8.40037526297132	5.10233526778488
TOBG-MED-587_1096	6.25652949273385	19.0008839399281
TOBG-MED-587_1097	10.8500330815926	14.1219472895465
TOBG-MED-587_1103	27.4258827078744	3.33166184152163
TOBG-MED-587_1104	13.1045854102353	5.30642867849627
TOBG-MED-587_1106	13.9500425334762	4.70731576318218
TOBG-MED-587_1116	6.11325019137353	3.71314983864243
TOBG-MED-587_1118	6.94366278962369	4.21753724446958
TOBG-MED-587_1121	21.6930683991855	14.823262956296
TOBG-MED-587_1128	15.0533040426679	21.9438779937816
TOBG-MED-587_1136	8.17179362316257	3.30899747525278
TOBG-MED-587_1143	13.4972321641	32.7925367772242
TOBG-MED-587_1144	18.9671630937616	11.5205359467353
TOBG-MED-587_1150	17.9828392605524	6.55359829305303
TOBG-MED-587_1171	37.7357171498921	7.64014600307055
TOBG-MED-587_1175	9.13997351981988	12.6892859703172
TOBG-MED-587_1176	7.32471745490792	2.22449372955255
TOBG-MED-587_1185	14.7212458652561	14.3065479077105
TOBG-MED-587_1191	4.12801945912336	25.0733313846473
TOBG-MED-587_1192	15.7197862063891	15.9134993084676
TOBG-MED-587_1195	5.02616595232175	6.10572337483881
TOBG-MED-587_1210	6.9975941510965	12.7508844459012
TOBG-MED-587_1234	13.4468693575175	8.16754414134221
TOBG-MED-587_1241	5.84551660634987	15.9773856195599
TOBG-MED-587_1244	11.4842606367581	1.39509358182263
TOBG-MED-587_1248	7.65129721404394	8.1328624252431
TOBG-MED-587_1250	7.06619801532293	8.58392874462633
TOBG-MED-587_1253	12.8247721986288	5.19312415155329
TOBG-MED-587_1255	6.923652234034	23.1296062715436
TOBG-MED-587_1267	19.5643918991026	2.37665779574345
TOBG-MED-587_1268	11.226669743971	13.6380176316493
TOBG-MED-587_1272	9.73989456166134	11.8319017831336
TOBG-MED-587_1283	10.6936527828329	10.8254294257157
TOBG-MED-587_1288	19.8008845484324	12.0269331312072
TOBG-MED-587_1298	16.6840786472903	7.60035357597123
TOBG-MED-587_1302	13.1644236997797	5.99699131473894
TOBG-MED-587_1305	12.2576904347439	40.9488437562531
TOBG-MED-587_1310	13.6196560386043	4.96349621287917
TOBG-MED-587_1311	8.83274751915367	18.7773441288701
TOBG-MED-587_1312	7.46120287332235	18.1275513861674
TOBG-MED-587_1325	12.0931576772305	26.9327965645155
TOBG-MED-587_1329	5.64498901600046	9.60044662227944
TOBG-MED-587_1332	18.6447353397656	3.23562724298553
TOBG-MED-587_1336	15.1339044107704	3.44708949587356
TOBG-MED-587_1339	6.37269847535755	7.74147419939775
TOBG-MED-587_1341	7.23646784701746	17.5815408022467
TOBG-MED-587_1345	11.2617530869209	2.28010607279137
TOBG-MED-587_1348	3.91287837982052	7.12997338723034
TOBG-MED-587_1360	13.1524123642872	26.6289760325999
TOBG-MED-587_1365	19.9378201262224	22.7064505174244
TOBG-MED-587_1367	19.5149511975525	6.58514389253825
TOBG-MED-587_1377	4.97413524888157	25.6806977970705
TOBG-MED-587_1386	5.55621490566558	1.34992403939544
TOBG-MED-587_1391	10.0945685933185	24.5255106989324
TOBG-MED-587_1395	34.6515479597567	35.078554966021
TOBG-MED-587_1398	10.8710738697276	9.90453316687653
TOBG-MED-587_1400	13.3720259288115	5.41472314132273
TOBG-MED-587_142	11.2899780320009	19.2008932445589
TOBG-MED-587_1425	16.6840786472903	10.1338047679616
TOBG-MED-587_1428	8.8981752785548	32.4281752574772
TOBG-MED-587_1432	9.31204389616201	20.7389492925727
TOBG-MED-587_1437	10.2115844580015	3.94701514919062
TOBG-MED-587_1438	24.4488533773046	4.95002675232862
TOBG-MED-587_1454	25.3785985057373	46.2444048566137
TOBG-MED-587_1456	11.9527727622378	32.6701765653689
TOBG-MED-587_1457	16.3714298140361	13.6728677618835
TOBG-MED-587_1458	4.90307617389755	41.693368188185
TOBG-MED-587_1461	15.2831254784338	6.49801221762425
TOBG-MED-587_1462	12.5566584941279	2.54227854806006
TOBG-MED-587_1465	19.3231152161646	19.5612317236793
TOBG-MED-587_1468	8.29165599727281	0.62953748342816
TOBG-MED-587_1470	8.00835775069933	34.0495840203511
TOBG-MED-587_1471	8.61113736634336	18.3062279679307
TOBG-MED-587_1473	14.9224057466447	22.6594392327092
TOBG-MED-587_148	16.0167155013987	19.4569051544863
TOBG-MED-587_1483	12.000536089959	6.56014534429484
TOBG-MED-587_1486	9.88686142061645	51.0443499423253
TOBG-MED-587_1487	2.2794187146203	13.8450463623005
TOBG-MED-587_1492	10.5142552525593	20.7554513409455
TOBG-MED-587_1493	7.46120287332235	12.0850342574449
TOBG-MED-587_1494	5.65295841225835	12.0175002424769
TOBG-MED-587_1495	15.335153139637	3.10482529060952
TOBG-MED-587_1496	7.17594780528613	6.10207598931023
TOBG-MED-587_1502	12.9585076872157	4.72254979477824
TOBG-MED-587_1512	12.1338753798475	9.21254978905603
TOBG-MED-587_1519	27.5096258611809	27.8486237898182
TOBG-MED-587_1528	8.06210511815368	4.89687210263918
TOBG-MED-587_1534	7.35836853050474	12.2909240064711
TOBG-MED-587_1538	2.7936131688486	8.48411561968881
TOBG-MED-587_1541	18.3999466919788	19.1588781608728
TOBG-MED-587_1542	20.8091185648093	13.7883579834943
TOBG-MED-587_1543	4.59663391302895	47.4634325356571
TOBG-MED-587_1548	6.60029484947747	16.0359108416096
TOBG-MED-587_1552	21.4509582608018	26.0583551176156
TOBG-MED-587_1553	33.5545715811424	122.285018429034
TOBG-MED-587_1564	3.78944373061482	4.60336872740213
TOBG-MED-587_1565	20.2231256330791	14.7400796624897
TOBG-MED-587_1566	7.95532226890661	9.66402573898328
TOBG-MED-587_1574	13.968065844243	69.5697480814483
TOBG-MED-587_1575	11.0206758037147	16.7347234700284
TOBG-MED-587_1576	20.3602315695746	6.18333850248507
TOBG-MED-587_1577	9.45869025673149	26.2783122568761
TOBG-MED-587_1578	28.3760707701945	40.2160441185249
TOBG-MED-587_1579	9.61002930083919	19.9978071177811
TOBG-MED-587_1581	9.1698752870603	32.7221329530364
TOBG-MED-587_1582	6.94366278962369	42.1753724446958
TOBG-MED-587_1583	16.0702831117712	9.76098920793629
TOBG-MED-587_1584	12.5457301577535	7.62019784118264
TOBG-MED-587_1588	4.25976476101028	11.6430948397857
TOBG-MED-587_1589	2.65764084647101	1.6142343878169
TOBG-MED-587_1590	6.65514494517949	40.4229331464398
TOBG-MED-587_1591	12.4697612035111	24.4052876072709
TOBG-MED-587_1592	3.35545715811424	28.5331709667747
TOBG-MED-587_1594	7.85133112813659	2.38442465128509
TOBG-MED-587_1596	10.9204878418627	11.0550597468672
TOBG-MED-587_1599	12.5566584941279	7.62683564418019
TOBG-MED-587_16	7.23646784701746	4.39538520056167
TOBG-MED-587_160	5.08287868521114	7.20372017355806
TOBG-MED-587_1605	13.5162156129946	5.13104038884133
TOBG-MED-587_1606	8.24659264946155	5.00892867249362
TOBG-MED-587_1607	13.8075133632747	5.59106469956504
TOBG-MED-587_1610	8.03514155588561	3.66037095297611
TOBG-MED-587_1612	8.51952952202056	113.843593989016
TOBG-MED-587_1613	8.14409262782982	16.0766801064612
TOBG-MED-587_1615	3.85017199552852	4.67714066213614
TOBG-MED-587_1617	15.9812017197991	4.8534408644783
TOBG-MED-587_1620	4.67413876499961	5.67808516181508
TOBG-MED-587_1621	9.9277162198752	96.480521427205
TOBG-MED-587_1622	10.2671253214094	24.9447501980594
TOBG-MED-587_1623	9.13500884110189	69.3568387160872
TOBG-MED-587_1627	15.6006969169467	37.9030619892591
TOBG-MED-587_163	3.69616511570738	4.49005503565069
TOBG-MED-587_1633	27.7212383678054	22.4502751782535
TOBG-MED-587_1634	16.5919014171947	20.1556337926309
TOBG-MED-587_1635	24.6411007713825	11.2251375891267
TOBG-MED-587_1649	3.24663152055378	17.7478526747004
TOBG-MED-587_1653	16.6840786472903	40.5352190718465
TOBG-MED-587_1654	8.60086154609713	22.6378073098141
TOBG-MED-587_1656	2.93705051981638	16.0555146445945
TOBG-MED-587_1663	8.08925025323164	12.2833997187414
TOBG-MED-587_1669	3.4126524505821	6.21847110761282
TOBG-MED-587_1673	21.4509582608018	26.0583551176156
TOBG-MED-587_1675	45.6172276938569	498.737125795378
TOBG-MED-587_1698	3.40298487990056	6.20085504215216
TOBG-MED-587_17	16.9988725840316	20.6500172630162
TOBG-MED-587_1719	8.70473668554274	7.93080373144824
TOBG-MED-587_1727	16.8007505259426	10.2046705355698
TOBG-MED-587_1729	13.8075133632747	26.8371105579122
TOBG-MED-587_173	32.6427625707853	47.5848223886894
TOBG-MED-587_1733	22.3836086199671	31.723214925793
TOBG-MED-587_1734	9.38479423910077	273.612728734964
TOBG-MED-587_1736	11.8642337047397	21.6187835049848
TOBG-MED-587_174	11.0884953471221	15.7151926247774
TOBG-MED-587_1740	21.0746256597351	35.2016376150246
TOBG-MED-587_1741	10.3358345730823	1.39509358182263
TOBG-MED-587_1742	12.951521968786	1.96666831076344
TOBG-MED-587_1747	8.54984813241921	25.9656207577665
TOBG-MED-587_1750	14.7998397856866	1.49822164947277
TOBG-MED-587_1751	2.80012508765711	20.4093410711395
TOBG-MED-587_1752	6.77398681920056	9.60044662227944
TOBG-MED-587_1754	4.41637375957683	26.8247773269573
TOBG-MED-587_1756	19.6926829935229	55.8189901972969
TOBG-MED-587_1757	8.60770936579943	2.32367497864088
TOBG-MED-587_1759	11.2476934700833	3.41588924762752
TOBG-MED-587_1760	21.8940521738438	7.09243201257096
TOBG-MED-587_1767	16.19667859692	13.1170147108897
TOBG-MED-587_177	9.43392928747303	19.1003650076764
TOBG-MED-587_1773	15.335153139637	9.31447587182857
TOBG-MED-587_1778	16.6071934922336	3.36236840227298
TOBG-MED-587_1779	13.9356573388039	99.8802845807449
TOBG-MED-587_1780	20.9173523339161	21.7801177102459
TOBG-MED-587_1782	28.601277681069	17.3722367450771
TOBG-MED-587_1788	5.20774709221777	5.27192155558698
TOBG-MED-587_1793	14.7846604628295	7.85759631238872
TOBG-MED-587_1801	2.69944643282	18.0358952274733
TOBG-MED-587_1812	12.1094119214204	8.82621705596659
TOBG-MED-587_1813	13.9500425334762	14.1219472895465
TOBG-MED-587_1815	7.34711720247644	33.4694469400568
TOBG-MED-587_1816	15.500047259418	18.8292630527287
TOBG-MED-587_1821	5.39889286563999	13.1170147108897
TOBG-MED-587_1823	24.5153808694877	3.97079697030333
TOBG-MED-587_1830	21.2611267717681	4.84270316345069
TOBG-MED-587_1835	6.64900551257324	1.3461880872569
TOBG-MED-587_1837	16.9190656704915	5.13826720629041
TOBG-MED-587_1839	17.1607666086414	8.338673637637
TOBG-MED-587_184	8.64211268061078	2.62458252983179
TOBG-MED-587_1842	15.4336659007053	1.56238531754441
TOBG-MED-587_1845	11.3325817226877	11.4722318127868
TOBG-MED-587_185	19.518154045279	15.0884419587966
TOBG-MED-587_1857	10.9204878418627	8.29129481015043
TOBG-MED-587_1891	18.3397505741206	19.4940366528728
TOBG-MED-587_1894	6.25652949273385	7.60035357597123
TOBG-MED-587_1897	17.1607666086414	15.6350130705694
TOBG-MED-587_1898	17.0390590440411	31.0482529060952
TOBG-MED-587_1905	11.7935142191224	15.3499427060288
TOBG-MED-587_1907	5.16113281462899	15.6741985669868
TOBG-MED-587_1909	19.9378201262224	12.1101069426264
TOBG-MED-587_1911	11.4647751468124	3.86868474704792
TOBG-MED-587_1913	15.1101089635836	0.764815454185784
TOBG-MED-587_1916	7.80034845847337	14.2136482459722
TOBG-MED-587_1921	11.3970935731015	16.6140556347606
TOBG-MED-587_1927	11.3059168245167	3.43357149785053
TOBG-MED-587_1928	16.9788503548396	2.57821181375702
TOBG-MED-587_1932	9.38479423910077	22.8010607279137
TOBG-MED-587_194	13.0571050283141	23.7924111943447
TOBG-MED-587_1941	6.71091431622848	4.07616728096781
TOBG-MED-587_1942	6.81755767653178	8.28188357881087
TOBG-MED-587_1944	7.80034845847337	42.6409447379165
TOBG-MED-587_1954	13.6506098023284	2.76376493671681
TOBG-MED-587_1956	14.6852525990819	12.4876225013513
TOBG-MED-587_1957	10.4760493831823	48.7836648132107
TOBG-MED-587_1958	22.245438196387	54.0469587624621
TOBG-MED-587_1970	13.2882042323551	3.2284687756338
TOBG-MED-587_1971	19.7737228412329	42.0365234819149
TOBG-MED-587_1973	6.90375668163735	2.09664926233689
TOBG-MED-587_198	13.6817045854772	3.32407263459334
TOBG-MED-587_1982	15.0533040426679	7.3146259979272
TOBG-MED-587_1985	13.968065844243	8.48411561968881
TOBG-MED-587_1991	8.4397212829384	39.301125751158
TOBG-MED-587_1993	6.78674385652485	14.4277898391318
TOBG-MED-587_1995	13.968065844243	19.0892601442998
TOBG-MED-587_2005	17.0390590440411	67.271214629873
TOBG-MED-587_201	24.683294437087	22.488717430271
TOBG-MED-587_2010	15.4006879821141	9.35428132427228
TOBG-MED-587_2011	20.711270044912	31.4497389350534
TOBG-MED-587_2016	10.4004646112978	4.73788274865739
TOBG-MED-587_2019	17.7525171813532	10.7827676348754
TOBG-MED-587_2023	9.72675030449311	4.43097536412898
TOBG-MED-587_2024	11.7005226877101	8.29129481015043
TOBG-MED-587_2029	13.8606191839027	11.2251375891267
TOBG-MED-587_2035	4.18555283137595	22.8805069325406
TOBG-MED-587_2037	18.2700176822038	11.097094194574
TOBG-MED-587_2041	14.2543584559373	12.5934661194086
TOBG-MED-587_2043	10.9453636683818	9.97221790378001
TOBG-MED-587_2048	23.2500708891271	42.3658418686396
TOBG-MED-587_2069	7.36965437180919	22.3814093034735
TOBG-MED-587_2074	24.5990511113631	32.372837074444
TOBG-MED-587_2076	10.1705390060622	3.43195645951664
TOBG-MED-587_2077	11.7769966922049	30.4014143038849
TOBG-MED-587_2080	15.8581341598006	2.4080328161493
TOBG-MED-587_2096	10.8656110185368	0.733300445520842
TOBG-MED-587_2098	22.0702772657068	9.57524859964879
TOBG-MED-587_2099	6.65145992583	4.84806606839361
TOBG-MED-587_2100	11.4223803100307	2.31262739554117
TOBG-MED-587_2168	1045.43053694224	4.08758511648873
TOBG-MED-587_2172	30.0313415651225	42.5619800254389
TOBG-MED-587_2173	31.6119384896026	9.60044662227944
TOBG-MED-587_2198	52.8853813725427	9.17778545022941
TOBG-MED-587_220	27.0552626712815	26.2931150736302
TOBG-MED-587_221	8.8981752785548	3.60313058416414
TOBG-MED-587_222	16.0595409439158	39.0178579301197
TOBG-MED-587_223	8.62143776989162	13.9642859960428
TOBG-MED-587_2253	5.4110525342563	65.7327876840755
TOBG-MED-587_2254	12.644775395841	7.68035729782356
TOBG-MED-587_2255	21.423632199323	100.723874564151
TOBG-MED-587_2256	12.5130589854677	38.0017678798561
TOBG-MED-587_2257	14.0497504398234	4.26686516545753
TOBG-MED-587_2264	23.7089538672019	24.0011165556986
TOBG-MED-587_2265	15.8059692448013	40.0018609261643
TOBG-MED-587_2266	17.4939853777412	31.8772111147531
TOBG-MED-587_2269	17.0390590440411	77.6206322652381
TOBG-MED-587_227	14.4729356940349	7.91169336101101
TOBG-MED-587_2270	47.8110910489512	43.5602354204918
TOBG-MED-587_2272	54.0564148172204	21.8890182987971
TOBG-MED-587_2273	28.3760707701945	22.9805966391571
TOBG-MED-587_2274	15.7026622562732	66.7638902359825
TOBG-MED-587_228	33.8381313409831	25.691336031452
TOBG-MED-587_2292	38.4401172033568	3.89138103089727
TOBG-MED-587_2293	21.4509582608018	13.0291775588078
TOBG-MED-587_2299	28.5043241974044	4.94667080198805
TOBG-MED-587_23	20.3602315695746	3.2977805346587
TOBG-MED-587_2303	8.28450801796482	40.2556658368683
TOBG-MED-587_2308	21.9407061662995	5.33065894643461
TOBG-MED-587_2312	22.453339487942	6.81900881582465
TOBG-MED-587_232	26.6945258356644	4.42202389874689
TOBG-MED-587_234	17.7963505571096	43.2375670099696
TOBG-MED-587_235	22.1089631154276	38.048395815905
TOBG-MED-587_236	10.1801157847873	12.3666770049701
TOBG-MED-587_238	24.3028197636829	6.32630586670437
TOBG-MED-587_2388	16.6840786472903	60.8028286077698
TOBG-MED-587_2390	16.6181336723998	10.0937502036614
TOBG-MED-587_2393	9.1698752870603	33.4183485477819
TOBG-MED-587_2396	10.5837327101753	12.8569857849029
TOBG-MED-587_24	29.9377859839227	2.27300293860822
TOBG-MED-587_2405	15.4006879821141	24.3211314431079
TOBG-MED-587_2408	11.279377113661	1.71275573543014
TOBG-MED-587_2411	9.84634149676146	5.98060609256752
